Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,PCA1,PCA2,Customer Segment
44,2,778.0,3,3,3,333,0,0.06966223626754876,-0.5930148384073055,Regular Customers
80,1,507.84,2,2,2,222,0,-0.6490899232717378,-0.5740594624522946,Regular Customers
42,2,463.46000000000004,3,3,2,332,0,-0.2055518708469971,-0.7880329112510286,Regular Customers
50,3,598.83,3,3,2,332,0,0.18898586418043611,-0.5057136904172247,Regular Customers
16,6,1979.37,4,4,4,444,2,2.520406443162939,0.39463960885405114,VIP Customers
46,2,698.41,3,3,3,333,0,-0.011501151801675607,-0.6208609179995361,Regular Customers
19,2,759.17,3,3,3,333,0,0.16759928239770494,-0.818146936380095,Regular Customers
72,1,100.8,2,2,1,221,0,-0.9803525281163662,-0.8728587286291841,Regular Customers
128,3,524.9200000000001,2,3,2,232,0,-0.23653026322135942,0.12168495890770802,Regular Customers
33,2,265.76,3,3,1,331,0,-0.34292797760522253,-0.9770384789030743,Regular Customers
313,1,403.3,1,2,2,122,1,-1.8150750413013204,1.3658231847147078,Lost Customers
18,2,365.76,4,3,2,432,0,-0.18352864425396703,-1.0491833392958194,Regular Customers
88,1,303.15999999999997,2,2,1,221,0,-0.8709525343553968,-0.6211624603205719,Regular Customers
2,7,2373.82,4,4,4,444,2,3.2503754717501865,0.634711440865634,VIP Customers
2,2,216.3,4,3,1,431,0,-0.24509576689317095,-1.270966853782439,Regular Customers
254,1,388.45000000000005,1,2,2,122,1,-1.55718903290584,0.8512426715005916,Lost Customers
157,3,186.42000000000002,1,3,1,131,0,-0.6759639042570311,0.17907929902254224,Regular Customers
37,6,2248.56,3,4,4,344,2,2.6672423204090876,0.7270223706141237,VIP Customers
220,1,534.24,1,2,2,122,1,-1.2690136159377263,0.6419819239246104,Lost Customers
148,3,2940.04,1,3,4,134,2,1.8552820910469174,1.6589226653955107,VIP Customers
177,2,120.89999999999999,1,3,1,131,1,-1.1361013402310383,0.17648000979844936,Lost Customers
40,2,541.53,3,3,2,332,0,-0.12576288663609198,-0.7610463285550065,Regular Customers
2,7,2519.21,4,4,4,444,2,3.381839009224543,0.7169234499049442,VIP Customers
1,7,1721.4,4,4,4,444,2,2.6650473192148003,0.2572156359190154,VIP Customers
18,2,486.71999999999997,4,3,2,432,0,-0.07415503194983178,-0.9807854810291231,Regular Customers
192,4,517.53,1,3,2,132,1,-0.2285959523376201,0.8037246394720866,Lost Customers
204,1,131.7,1,2,1,121,1,-1.5594189809870702,0.27709217621927823,Lost Customers
365,1,249.86,1,2,1,121,1,-2.192941320473732,1.7251870254784456,Lost Customers
127,5,1737.7,2,4,4,244,2,1.482525179422042,1.0731584411656954,VIP Customers
15,1,316.5,4,2,2,422,0,-0.5231972679091204,-1.2399140270999396,Regular Customers
43,2,657.3,3,3,2,332,0,-0.034877745514242824,-0.6698450580565722,Regular Customers
94,6,622.4300000000001,2,4,2,242,2,0.93475782738007,0.2965380590063717,VIP Customers
23,3,735.82,3,3,3,333,0,0.4370144603006518,-0.6598948085359593,Regular Customers
60,2,675.69,2,3,3,233,0,-0.09642436438865193,-0.5135968065249029,Regular Customers
16,5,1875.8600000000001,4,4,4,444,2,2.11788865537212,0.19897094003957183,VIP Customers
158,1,289.96000000000004,1,2,1,121,1,-1.2047856055960395,-0.028069871118898332,Lost Customers
10,2,763.28,4,3,3,433,0,0.21270241422328856,-0.8930373273059341,Regular Customers
10,2,137.0,4,3,1,431,0,-0.35358814392679283,-1.2471726668832033,Regular Customers
16,5,1870.97,4,4,4,444,2,2.1134670534858166,0.1962058480511116,VIP Customers
45,5,1125.07,3,4,3,343,2,1.3056570098980227,0.023232401642698318,VIP Customers
191,3,697.54,1,3,3,133,1,-0.37015271690380314,0.7597953795513623,Lost Customers
79,1,194.37,2,2,1,221,0,-0.9279350575325981,-0.7598931141292647,Regular Customers
78,1,511.82,2,2,2,222,0,-0.6362940850232448,-0.5889676988615926,Regular Customers
4,4,1255.59,4,3,3,433,2,1.3032921457816846,-0.39185662220842915,VIP Customers
65,3,414.04,2,3,2,232,0,-0.0470816949253468,-0.48151405491232024,Regular Customers
261,1,396.87,1,2,2,122,1,-1.5817653047798856,0.9160594960583054,Lost Customers
59,2,376.64,2,3,2,232,0,-0.362230746256774,-0.6912765468575796,Regular Customers
1,7,2092.32,4,4,4,444,2,3.0004380291672628,0.4669554969332594,VIP Customers
248,1,374.57,1,2,2,122,1,-1.5421482994904934,0.7919178242068403,Lost Customers
8,2,497.56,4,3,2,432,0,-0.018368011073401063,-1.0604497169438032,Regular Customers
359,1,271.05,1,2,1,121,1,-2.1461898348799293,1.6856928072307678,Lost Customers
76,1,272.21999999999997,2,2,1,221,0,-0.8437464650703974,-0.7416103128883001,Regular Customers
290,1,622.88,1,2,2,122,1,-1.5107616286709853,1.2926608051722521,Lost Customers
17,3,1138.0,4,3,3,433,0,0.8282620814082814,-0.4839549988320122,Regular Customers
221,2,288.6,1,3,1,131,1,-1.1868003548067316,0.6488001435175961,Lost Customers
9,4,689.1,4,3,3,433,0,0.7680718111414092,-0.6692862960640454,Regular Customers
3,2,558.96,4,3,2,432,0,0.060143346725805444,-1.0686274689473596,Regular Customers
162,2,1145.84,1,3,3,133,0,-0.14035917483127996,0.6273503199182536,Regular Customers
76,1,302.2,2,2,1,221,0,-0.8166381573911813,-0.7246578675275565,Regular Customers
262,2,605.58,1,3,2,132,1,-1.0887228377098708,1.1797937780146626,Lost Customers
281,1,387.31,1,2,2,122,1,-1.6823802841887807,1.0822413247179596,Lost Customers
25,1,308.48,3,2,2,322,0,-0.576434407943143,-1.1586551982593989,Regular Customers
29,10,2924.9900000000002,3,4,4,344,2,4.551358218618919,1.589432652872024,VIP Customers
72,1,513.2,2,2,2,222,0,-0.6074550602408255,-0.6396636496841982,Regular Customers
128,1,208.65,2,2,1,221,0,-1.1403511161196884,-0.3314287181362358,Regular Customers
31,4,639.02,3,3,2,332,0,0.6216210481004801,-0.5088580840131578,Regular Customers
15,5,764.88,4,4,3,443,0,1.1179245598953953,-0.437821507489522,Regular Customers
309,1,153.94,1,2,1,121,1,-2.0221554706087335,1.1905029347037652,Lost Customers
17,6,1844.02,4,4,4,444,2,2.3934226697324803,0.3266841835860927,VIP Customers
54,1,546.81,2,2,2,222,0,-0.49429082687734033,-0.7750874406182887,Regular Customers
30,3,723.2099999999999,3,3,3,333,0,0.39342258767630894,-0.6069695759040774,Regular Customers
2,5,1070.71,4,4,3,443,2,1.4542409980994362,-0.3764192868719806,VIP Customers
11,4,652.74,4,3,2,432,0,0.7259975538584595,-0.6726876053779255,Regular Customers
361,1,145.0,1,2,1,121,1,-2.2693629619343563,1.6315755264557434,Lost Customers
360,1,422.7,1,2,2,122,1,-2.0136644587461787,1.7800239669705953,Lost Customers
5,4,1195.8999999999999,4,3,3,433,2,1.2447211328251908,-0.41702945855064166,VIP Customers
54,4,939.37,2,3,3,233,0,0.7874351341911193,-0.14169687470380948,Regular Customers
1,10,2367.12,4,4,4,444,2,4.175683859738574,1.0337576717309547,VIP Customers
190,1,296.7,1,2,1,121,1,-1.345844333556903,0.2502814978976339,Lost Customers
54,1,223.36,2,2,1,221,0,-0.7867585426492694,-0.9579849873805479,Regular Customers
280,1,164.4,1,2,1,121,1,-1.879339883311889,0.9476155933835159,Lost Customers
177,1,76.5,1,2,1,121,1,-1.4851710937684068,0.014235591993761582,Lost Customers
30,2,887.67,3,3,3,333,0,0.23320677482876928,-0.6511123346679073,Regular Customers
26,1,98.42,3,2,1,321,0,-0.7709719394361182,-1.2688560268929732,Regular Customers
25,2,578.9,3,3,2,332,0,-0.02299441752597399,-0.8686058538224469,Regular Customers
270,1,170.75,1,2,1,121,1,-1.827612779095888,0.8654124488741147,Lost Customers
43,3,642.32,3,3,2,332,0,0.26049983624221024,-0.5411775650524501,Regular Customers
234,1,103.3,1,2,1,121,1,-1.7230546857898656,0.5184145729188308,Lost Customers
24,2,148.86,3,3,1,331,0,-0.4072436687370084,-1.120355001019827,Regular Customers
197,3,267.16,1,3,1,131,1,-0.7868991464355117,0.5679096405888105,Lost Customers
359,1,290.34,1,2,1,121,1,-2.1287475648621816,1.6966005013938346,Lost Customers
60,4,930.41,2,3,3,233,0,0.7517421743783979,-0.09528709919255932,Regular Customers
130,1,1487.6,2,2,3,223,0,0.006895112706424126,0.4089231715972396,Regular Customers
1,5,1952.45,4,4,4,444,2,2.2561203608791307,0.11358869652824755,VIP Customers
20,2,480.31,3,3,2,332,0,-0.089148107945506,-0.9672513087367899,Regular Customers
206,1,157.9,1,2,1,121,1,-1.5449256689434105,0.30906594968618933,Lost Customers
14,3,541.46,4,3,2,432,0,0.3026584251784698,-0.8470117448502837,Regular Customers
95,4,854.95,2,3,3,233,0,0.5225615271239599,0.16232172417609578,Regular Customers
19,1,165.12,3,2,1,321,0,-0.6784711821430364,-1.2911956101064888,Regular Customers
14,7,1122.38,4,4,3,443,2,2.0636246525761575,0.03002664227557608,VIP Customers
24,3,454.01,3,3,2,332,0,0.17759964141662413,-0.81066728342148,Regular Customers
8,2,869.77,4,3,3,433,0,0.3181891337325033,-0.8499804144847507,Regular Customers
332,1,344.14,1,2,2,122,1,-1.9559404535929994,1.495378891962216,Lost Customers
50,4,1425.67,3,3,3,333,2,1.2455480880488863,0.09896806388046685,VIP Customers
71,4,226.75000000000003,2,3,1,231,0,0.06489972290230912,-0.3988044298151425,Regular Customers
29,3,380.6,3,3,2,332,0,0.08822868471056686,-0.8092806878149392,Regular Customers
243,1,185.65,1,2,1,121,1,-1.6899795560429,0.6421945044013709,Lost Customers
218,1,143.45999999999998,1,2,1,121,1,-1.6131649271037543,0.4038532962342195,Lost Customers
5,3,448.90000000000003,4,3,2,432,0,0.2603512800410842,-0.9765650074580138,Regular Customers
253,3,215.72,1,3,1,131,1,-1.0909298335122937,1.0192677691100158,Lost Customers
236,1,175.27,1,2,1,121,1,-1.6671755417756347,0.5762693812143355,Lost Customers
7,2,1242.3,4,3,3,433,0,0.6596341618446324,-0.647909545899208,Regular Customers
109,4,1116.68,2,3,3,233,0,0.6948417207862501,0.4304305015234283,Regular Customers
100,3,1240.2,2,3,3,233,0,0.538994241200295,0.285923447113896,Regular Customers
60,4,2404.17,2,3,4,234,2,2.0843352205865857,0.7380629966996872,VIP Customers
2,3,1468.02,4,3,3,433,2,1.195648503898072,-0.4260330986551023,VIP Customers
73,7,2203.67,2,4,4,244,2,2.770027624881917,1.1476347015374389,VIP Customers
85,2,993.1800000000001,2,3,3,233,0,0.07569086337961324,-0.11958487761683344,Regular Customers
12,2,386.69,4,3,2,432,0,-0.13701225405698217,-1.0888245767494276,Regular Customers
23,7,2806.69,3,4,4,344,2,3.545212943423756,1.059648447343736,VIP Customers
214,1,2044.3700000000001,1,2,4,124,1,0.12405687018616243,1.4444214613615767,Lost Customers
18,1,161.67000000000002,4,2,1,421,0,-0.6769921820906689,-1.3017258224659891,Regular Customers
239,1,116.00999999999999,1,2,1,121,1,-1.734554813365366,0.5684984531973942,Lost Customers
78,1,394.72,2,2,2,222,0,-0.7421774348977012,-0.6551828873787067,Regular Customers
217,2,309.36,1,3,2,132,1,-1.149634751081795,0.6262215392986504,Lost Customers
33,2,191.99,3,3,1,331,0,-0.409631775386936,-1.0187523512934031,Regular Customers
41,5,1105.78,3,4,3,343,2,1.306608880382379,-0.0219928148743722,VIP Customers
53,6,2048.45,2,4,4,244,2,2.412723682026825,0.7511385627273226,VIP Customers
57,1,386.32,2,2,2,222,0,-0.6532035870049985,-0.8400997310057461,Regular Customers
130,3,329.6,2,3,2,232,0,-0.4223382292664235,0.02839836892191965,Regular Customers
174,3,571.1999999999999,1,3,2,132,1,-0.4062158983619949,0.5425058846343603,Lost Customers
6,3,930.28,4,3,3,433,0,0.6910228299929776,-0.6957852216742235,Regular Customers
312,1,214.37,1,2,1,121,1,-1.981309480486478,1.2504117326783983,Lost Customers
60,1,81.44,2,2,1,221,0,-0.94267567154233,-0.9867585719481661,Regular Customers
21,3,1379.9,3,3,3,333,0,1.0285970812531544,-0.3128530691143033,Regular Customers
33,1,527.05,3,2,2,322,0,-0.41558883939944374,-0.9664278926275178,Regular Customers
15,2,843.48,4,3,3,433,0,0.2622276263832881,-0.8047906539187452,Regular Customers
18,4,2020.4,4,3,4,434,2,1.9304638480250296,0.16072300944453766,VIP Customers
81,1,75.75,2,2,1,221,0,-1.0443898815164256,-0.8098090383655856,Regular Customers
6,8,1814.12,4,4,4,444,2,3.034815972410053,0.4896799106298878,VIP Customers
170,2,503.59999999999997,1,3,2,132,1,-0.7578692544979203,0.3328253076388025,Lost Customers
2,3,528.33,4,3,2,432,0,0.3459685291454852,-0.9573887818117797,Regular Customers
31,4,1324.84,3,3,3,333,2,1.2417484521218265,-0.12105534627782748,VIP Customers
36,9,2358.59,3,4,4,344,2,3.698099499437999,1.1920745703573503,VIP Customers
19,1,285.56,3,2,1,321,0,-0.5695677606325366,-1.2230917902516534,Regular Customers
31,2,547.0600000000001,3,3,2,332,0,-0.07937577225865751,-0.8351337684330719,Regular Customers
276,1,108.5,1,2,1,121,1,-1.9114912531256016,0.8816889417544767,Lost Customers
87,1,621.66,2,2,2,222,0,-0.5783621381281256,-0.44964331364433463,Regular Customers
120,2,712.29,2,3,3,233,0,-0.33924227375278887,0.021861809312276364,Regular Customers
373,1,101.55,1,2,1,121,1,-2.363833441101173,1.7099589223728473,Lost Customers
1,11,2895.64,4,4,4,444,2,4.962501242150595,1.4697518509780445,VIP Customers
219,3,1008.39,1,3,3,133,1,-0.21783706926161536,1.1757908058888658,Lost Customers
65,1,133.06,2,2,1,221,0,-0.9189928687709895,-0.9146727020436342,Regular Customers
61,4,1797.5,2,3,4,234,2,1.531177745509425,0.403595678588977,VIP Customers
138,1,868.49,2,2,3,223,0,-0.5897005187740832,0.12747721406075072,Regular Customers
21,1,166.07999999999998,3,2,1,321,0,-0.6868002078519921,-1.2734940087845132,Regular Customers
37,4,1207.56,3,3,3,333,2,1.1081111331425713,-0.13589603379111884,VIP Customers
277,1,117.55,1,2,1,121,1,-1.9079066600157406,0.895385721626324,Lost Customers
11,7,2638.94,4,4,4,444,2,3.448713623329384,0.8618402195324008,VIP Customers
73,5,1674.69,2,4,4,244,2,1.6738716109947276,0.5742423502878989,VIP Customers
26,2,595.42,3,3,2,332,0,-0.01265535282292591,-0.8506850990725223,Regular Customers
141,1,178.75,2,2,1,221,0,-1.2271680433855676,-0.23680397916771986,Regular Customers
26,7,1802.91,3,4,4,344,2,2.6237863479790153,0.5177906716907179,VIP Customers
19,2,604.64,3,3,2,332,0,0.027871237512139286,-0.9055272359663429,Regular Customers
4,2,728.16,4,3,3,433,0,0.2085376621447544,-0.9643725128072302,Regular Customers
66,5,2055.51,2,4,4,244,2,2.0504037761662404,0.7295245861776788,VIP Customers
1,2,347.75,4,3,2,432,0,-0.12163842441497809,-1.2052167166034364,Regular Customers
228,1,205.7,1,2,1,121,1,-1.602872057213103,0.5248412381850288,Lost Customers
16,4,1572.71,4,3,3,433,2,1.5348537713478547,-0.10958586059007988,VIP Customers
2,6,1594.97,4,4,3,443,2,2.237206432855905,0.05716603923178788,VIP Customers
74,2,551.04,2,3,2,232,0,-0.2735140146588337,-0.46396987835982956,Regular Customers
4,6,1371.18,4,4,3,443,2,2.025655520859297,-0.052219153803379076,VIP Customers
264,1,298.11,1,2,1,121,1,-1.6848609924246214,0.8859529579096306,Lost Customers
53,2,1992.1100000000001,2,3,4,234,2,1.1260895441008913,0.17072838732057233,VIP Customers
24,1,184.4,3,2,1,321,0,-0.6840306298835653,-1.2373966675857608,Regular Customers
10,6,2474.33,4,4,4,444,2,2.9955469524119187,0.6230426567357766,VIP Customers
44,1,239.41,3,2,1,321,0,-0.7262605717058369,-1.0347031845917767,Regular Customers
358,2,290.40000000000003,1,3,1,131,1,-1.8151720834873601,1.8251931094140452,Lost Customers
127,4,740.94,2,3,3,233,0,0.2723190716025446,0.3723939812076448,Regular Customers
137,1,200.47,2,2,1,221,0,-1.1891343951185347,-0.25883974324169173,Regular Customers
142,1,283.12,2,2,1,221,0,-1.1373938609500602,-0.16920769656785095,Regular Customers
132,2,765.34,2,3,3,233,0,-0.34645619217763246,0.15481194896893194,Regular Customers
38,8,2285.71,3,4,4,344,2,3.314080687567388,1.030884656095442,VIP Customers
236,1,338.95,1,2,2,122,1,-1.5191739473482135,0.6688236259323648,Lost Customers
261,1,154.95,1,2,1,121,1,-1.800512529388156,0.7792637795249131,Lost Customers
17,4,2534.64,4,3,4,434,2,2.40004490953348,0.442924999846991,VIP Customers
253,1,417.95,1,2,2,122,1,-1.5259162123721461,0.8593443162003476,Lost Customers
30,4,1824.37,3,3,4,334,2,1.6980285394487802,0.15282874981987143,VIP Customers
35,3,798.74,3,3,3,333,0,0.43872512482423576,-0.5213635936387921,Regular Customers
169,2,885.19,1,3,3,133,1,-0.4082320560197573,0.5400192300925355,Lost Customers
3,9,1823.52,4,4,4,444,2,3.3660338740600713,0.6063951397169038,VIP Customers
185,2,152.4,1,3,1,131,1,-1.1444069096977108,0.26292699676340864,Lost Customers
188,2,263.33,1,3,1,131,1,-1.0578981598089305,0.3513914481976002,Lost Customers
170,1,137.45,1,2,1,121,1,-1.3978695615972558,-0.01135537750475322,Lost Customers
11,2,385.1,4,3,2,432,0,-0.1338514177043032,-1.0983030363280413,Regular Customers
45,1,522.91,3,2,2,322,0,-0.47451470299354587,-0.8658163236907065,Regular Customers
321,1,153.0,1,2,1,121,1,-2.078187852395848,1.2929239707904892,Lost Customers
201,1,326.4,1,2,2,122,1,-1.3695730919165843,0.36144880135627,Lost Customers
232,1,139.35,1,2,1,121,1,-1.681260734556968,0.521640590102563,Lost Customers
26,4,1195.94,3,3,3,333,2,1.148188063711733,-0.23683984785274875,VIP Customers
96,4,2424.04,2,3,4,234,2,1.936754669662915,1.058156357969708,VIP Customers
71,3,1033.0,2,3,3,233,0,0.4849988128380943,-0.08004158790947073,Regular Customers
15,1,1060.25,4,2,3,423,0,0.14931119894935047,-0.8193542793663476,Regular Customers
4,3,2876.01,4,3,4,434,2,2.459574386590964,0.38728555389859876,VIP Customers
79,4,1240.11,2,3,3,233,2,0.9444047931259331,0.2428436245914362,VIP Customers
373,1,303.97,1,2,1,121,1,-2.180802632547907,1.8244190287745061,Lost Customers
39,2,692.19,3,3,3,333,0,0.01506438881467402,-0.6844337338916849,Regular Customers
54,3,700.63,2,3,3,233,0,0.2626406136631285,-0.41383249435662667,Regular Customers
9,3,377.44,4,3,2,432,0,0.17734207393668616,-0.9826551483954958,Regular Customers
9,2,168.24,4,3,1,431,0,-0.3207419926605494,-1.2380871244206824,Regular Customers
19,4,1879.05,3,3,4,334,2,1.7980547962064686,0.08937483327049305,VIP Customers
12,7,2791.35,4,4,4,444,2,3.581926201392294,0.9566011277203326,VIP Customers
113,2,355.11,2,3,2,232,0,-0.630019350317816,-0.24016431624653659,Regular Customers
4,6,2322.4,4,4,4,444,2,2.8857610722476865,0.48565626567782727,VIP Customers
240,1,110.25,1,2,1,121,1,-1.74436161574347,0.5738207929160527,Lost Customers
113,1,71.4,2,2,1,221,0,-1.195476332364631,-0.5377286039404692,Regular Customers
178,2,674.52,1,3,3,133,1,-0.6401094384863973,0.4981085164915164,Lost Customers
5,9,1710.45,4,4,4,444,2,3.2545974325852383,0.5596175100687127,VIP Customers
359,1,80.64,1,2,1,121,1,-2.3183610445263447,1.5780238572261247,Lost Customers
1,5,1664.6499999999999,4,4,4,444,2,1.9958878408631737,-0.04915025526701673,VIP Customers
17,3,819.96,4,3,3,433,0,0.5406861583162907,-0.6637934151939504,Regular Customers
22,2,287.59,3,3,1,331,0,-0.27260512002239257,-1.0590677066632743,Regular Customers
33,1,712.78,3,2,3,323,0,-0.2476493468957479,-0.861405288329622,Regular Customers
263,1,15.0,1,2,1,121,1,-1.9362542180416857,0.7172866258174563,Lost Customers
51,2,772.55,3,3,3,333,0,0.03254452918634095,-0.5360409230274942,Regular Customers
159,3,367.63,1,3,2,132,0,-0.5213085250567574,0.29870479214818824,Regular Customers
15,1,271.2,4,2,1,421,0,-0.56415811973929,-1.2655292964408897,Regular Customers
8,3,2081.9,4,3,4,434,2,1.7231356092929202,-0.027433160752738977,VIP Customers
199,5,1143.27,1,4,3,143,2,0.6139392783442645,1.3547483566869647,VIP Customers
57,2,245.81,2,3,1,231,0,-0.4713318712582851,-0.7824142415417891,Regular Customers
11,2,173.45,4,3,1,431,0,-0.32522811284459946,-1.217982324540229,Regular Customers
97,4,1213.73,2,3,3,233,2,0.8377780202201107,0.38235568036736045,VIP Customers
255,1,56.4,1,2,1,121,1,-1.8620315161595746,0.6720615623614432,Lost Customers
25,3,647.56,3,3,2,332,0,0.3480115449606201,-0.6926434131874843,Regular Customers
21,3,650.32,3,3,2,332,0,0.368901313521251,-0.7254002701246883,Regular Customers
159,2,188.02,1,3,1,131,1,-0.9926369270700034,0.06000473267484984,Lost Customers
72,2,283.47,2,3,1,231,0,-0.5062572341251881,-0.6324283661937418,Regular Customers
53,1,131.94,2,2,1,221,0,-0.8648231658971234,-1.0182585826081143,Regular Customers
85,2,266.85,2,3,1,231,0,-0.5810662118920682,-0.5302943385530885,Regular Customers
153,4,1817.54,1,3,4,134,2,1.1262329437772955,1.2042304807573874,VIP Customers
74,2,1117.9,2,3,3,233,0,0.23904820318774495,-0.14343408192249987,Regular Customers
281,1,225.9,1,2,1,121,1,-1.82832931495937,0.9909706707593996,Lost Customers
30,1,106.1,3,2,1,321,0,-0.7824217236014516,-1.2301957833791792,Regular Customers
